"Var1","Freq"
"arroio dos",4
"arroio grande",1
"arrumar as",1
"art 2º",3
"art 7º",1
"art da",1
"art dizia",1
"art do",1
"art inciso",1
"art mas",1
"art os",1
"art porque",1
"art que",1
"art sobretudo",1
"art tem",1
"arthur lira",7
"articulação com",1
"articulações para",1
"articulando para",1
"artifício teve",1
"artigo da",2
"artigos draconianos",1
"artista querendo",1
"artistas brasileiros",1
"arts e",1
"às 16h30",1
"as ações",2
"as apostas",1
"as atividades",2
"as atrações",1
"as bandeiras",1
"as barricadas",1
"as bets",2
"as boas",3
"às breves",1
"as chuvas",2
"as cidades",1
"as coisas",1
"as comunidades",3
"as condições",2
"as contas",1
"as crianças",2
"as custas",1
"as decisões",2
"às decisões",1
"as defensorias",2
"as demandas",1
"as deputadas",1
"as determinações",1
"as discussões",1
"as duas",1
"as empresas",1
"as entidades",3
"as equipes",1
"as escolas",1
"às escolas",1
"as espécies",1
"às expectativas",1
"as exposições",1
"as facções",1
"as famílias",1
"às famílias",5
"as favelas",1
"as formas",1
"as investigações",1
"as irrigações",1
"as leis",4
"as loterias",1
"as matérias",1
"as mazelas",1
"as mesmas",1
"as milícias",3
"as minhas",1
"as modalidades",1
"as mudanças",1
"as mulheres",2
"as nossas",2
"as notas",1
"as obras",1
"as opções",1
"as operações",1
"as parlamentares",1
"as pecs",1
"as penas",1
"as pequenas",1
"as pessoas",10
"as polícias",1
"as prerrogativas",4
"às prerrogativas",1
"as primeiras",1
"as profissões",1
"as próprias",1
"as providências",1
"as quais",1
"as razões",1
"as regras",2
"as resoluções",1
"às senhoras",1
"às sentenças",1
"as sepulturas",1
"as sessões",1
"as soluções",1
"às sras",1
"as suas",5
"as teses",1
"as tornei",1
"as transferências",1
"as três",1
"às vezes",5
"ascendino que",1
"assassinada e",1
"assassinada por",1
"assassinar a",1
"assassinato aqui",1
"assassinato da",3
"assassinato de",4
"assassinato diz",1
"assassinato me",1
"assassinato vai",1
"assassinatos mais",1
"assassino frio",1
"assassinou os",1
"assegurada aos",1
"assegurados para",1
"assegurar a",1
"assembleia geral",1
"assembleia legislativa",2
"assentos nós",1
"assessor lá",1
"assessor que",1
"assessora exemplar",1
"assessorar aqui",1
"assessores deputado",1
"assessores eleitos",1
"assessoria de",1
"assessoria porque",1
"assessoria temática",2
"assim acabarmos",1
"assim alguns",1
"assim até",1
"assim atenderemos",1
"assim com",1
"assim como",2
"assim desenvolver",1
"assim então",1
"assim eu",2
"assim muito",1
"assim não",1
"assim nós",1
"assim o",1
"assim ocorre",1
"assim por",1
"assim que",4
"assim se",1
"assinatura desses",1
"assinem a",1
"assinou várias",1
"assis do",2
"assis lá",1
"assis tem",1
"assis tendo",1
"assistem ou",1
"assistidos e",1
"assistimos vem",1
"assistir o",1
"associação das",2
"associação dos",2
"associação nacional",3
"associação para",1
"assuma o",1
"assumimos o",1
"assumindo contratos",1
"assumindo inclusive",1
"assumir aqui",1
"assumir e",1
"assumiu a",1
"assumiu já",1
"assumiu o",1
"assumiu um",1
"assunção tem",1
"assunto e",2
"assunto é",1
"assunto levantado",1
"assunto na",1
"assunto que",3
"assunto sr",1
"assunto todo",1
"assuntos a",1
"assuntos aqui",1
"assuntos importantes",1
"assuntos me",1
"assuntos outros",1
"ata da",1
"ataca e",1
"atacar a",1
"atacar alguém",1
"atacar e",1
"atacar o",1
"ataquei ninguém",1
"até a",2
"até agora",1
"até as",1
"até bilhões",1
"até chegando",1
"até do",1
"até empresários",1
"até foi",1
"até hoje",7
"até intimida",1
"até o",6
"até os",1
"até por",2
"até que",2
"até rio_grande_do_norte",1
"atenção ao",2
"atenção aos",1
"atenção básica",1
"atenção brasil",1
"atenção com",2
"atenção da",1
"atenção das",1
"atenção de",1
"atenção do",1
"atenção dos",1
"atenção exatamente",1
"atenção não",1
"atenção para",2
"atenção peço",1
"atenção primária",1
"atenção que",1
"atendê la",1
"atende o",1
"atendendo ao",5
"atendendo às",1
"atendendo milhares",1
"atendendo o",5
"atender a",2
"atender as",1
"atender da",1
"atender em",1
"atender justamente",1
"atender toda",1
"atender uma",1
"atenderemos a",1
"atendido e",1
"atendidos certos",1
"atendimento aos",1
"atendimento de",1
"atendimento espetacular",1
"atendimento integrado",1
"atendimento pelo",1
"atendimento realizado",1
"atendimento sendo",1
"atendo o",1
"atentado sendo",1
"atento do",1
"aterrorizando e",1
"atinente à",1
"atinge recorde",1
"atingidas percam",1
"atingiram um",1
"atingirmos o",1
"atingiu a",1
"atingiu as",1
"atingiu atingiu",1
"atingiu o",1
"atípicos esse",1
"atitude do",2
"atitude no",1
"atitude nobre",1
"atitude pela",1
"atitude que",1
"ativa na",1
"atividade de",1
"atividade do",1
"atividade principal",1
"atividades da",1
"atividades de",1
"atividades produtivas",1
"ativista querendo",1
"ato de",1
"ato mais",1
"ato que",1
"atos de",2
"atos do",3
"atos lá",1
"atos pelos",1
"atos praticados",1
"atração que",1
"atrações como",1
"atrações do",1
"atrair a",1
"atrair os",1
"atrás de",2
"atrás dele",1
"atrás em",1
"atrás foi",1
"atrás quando",1
"atraso na",1
"através da",2
"através de",3
"através desta",1
"através do",3
"atravessar de",1
"atropelá la",1
"atropelado que",1
"atropelar das",1
"atuação do",1
"atuação e",1
"atuação parlamentar",1
"atuação técnica",2
"atuais é",1
"atual da",1
"atual gestão",1
"atual prefeito",1
"atual presidente_da_república",1
"atual redação",1
"atuam na",1
"atuam no",1
"atuante aqui",1
"audiência com",1
"audiência de",4
"audiência hoje",1
"audiência no",1
"audiência pública",7
"audiências públicas",2
"aumentar a",1
"aumentou em",1
"ausência do",1
"autazes como",1
"autazes e",2
"autazes essa",1
"autazes juntamente",1
"autazes no",1
"autismo este",1
"autismo nós",2
"autista chamado",1
"autista do",1
"autista este",1
"autista eu",1
"autista muitas",1
"autista sozinho",1
"autistas ao",1
"autistas e",1
"autistas junto",1
"autistas no",1
"autistas nós",1
"autistas o",1
"autistas para",1
"autistas quando",1
"autistas que",1
"autistas sejam",1
"autogestão construção",1
"automaticamente ela",1
"automotores de",1
"autor desse",1
"autor do",2
"autores dos",1
"autores intelectuais",1
"autoria cuja",1
"autoria de",1
"autoria o",1
"autoria que",1
"autoria ser",1
"autoridade incompetente",1
"autoridade não",1
"autoridade policial",1
"autoridade precisa",1
"autoridade que",1
"autoridade todo",1
"autoridades iranianas",1
"autorização para",2
"autorize inclusive",1
"autos do",3
"auxiliar em",1
"auxiliares deste",1
"avaliação e",1
"avaliado o",1
"avalizando aqui",1
"avançando cada",1
"avançar cada",1
"avançar para",1
"avançarmos aqui",1
"avanço nenhum",1
"avanços da",1
"avenida brasil",6
"avenida paulista",1
"aves do",1
"aves morrem",1
"aviária ou",1
"ávido por",1
"avô meu",1
"azar jogos",1
"azeredo da",1
"azeredo é",1
"azevedo aqui",1
"azul que",1
"b de",1
"bagé na",1
"bahá'í no",1
"bahá'ís falecidos",1
"bahá'ís lá",1
"bahia agora",1
"bahia aqui",1
"bahia com",2
"bahia deputado",1
"bahia e",2
"bahia é",1
"bahia fazendo",1
"bahia foi",1
"bahia jerônimo",1
"bahia para",2
"bahia por",1
"bahia rapidinho",1
"bahia realizando",1
"bahia realmente",1
"bahia também",1
"bahia vem",3
"baianas tivemos",1
"baianos e",1
"bairro tibery",1
"bairros adjacentes",1
"bairros centrais",1
"bairros do",1
"bairros humildes",1
"bairros que",1
"baixa renda",4
"bancada conservadora",1
"bancada do",2
"bancada é",1
"bancada está",1
"bancadas individualmente",1
"bancadas muito",1
"bancadas pelo",1
"banco e",2
"banco público",1
"banco viu",1
"bancos já",1
"bancos privados",1
"bandeirantes nos",1
"bandeiras com",1
"bandeiras da",1
"bandidagem registrem",1
"bandido assassino",1
"bandido bom",4
"bandido cometendo",1
"bandido de",1
"bandido deles",1
"bandido e",1
"bandido morto",3
"bandido não",1
"bandido se",1
"bandido solto",1
"barateia o",1
"barato e",1
"barato enquanto",1
"bárbaro como",1
"bárbaro nós",1
"barbosa que",1
"barbosa todos",1
"barcos na",1
"barra da",1
"barricadas na",1
"barris levando",1
"barulho ali",1
"base e",1
"base nós",1
"base são",1
"basear nessa",1
"básica é",1
"básica em",1
"basicamente aquela",1
"basicamente é",1
"basicamente já",1
"básico não",1
"basta boa",1
"basta um",1
"bastante polêmico",1
"batendo à",1
"batermos de",1
"bateu um",1
"beleza quando",1
"belo do",1
"bem a",2
"bem clara",2
"bem como",1
"bem esta",1
"bem eu",1
"bem graças",1
"bem nesta",1
"bem nós",1
"bem o",6
"bem ontem",1
"bem paga",1
"bem para",2
"bem pelo",1
"bem poderá",1
"bem precisa",1
"bem que",1
"bem representa",2
"bem representado",5
"bem uma",1
"bem vindas",1
"bem vindo",6
"bem vindos",4
"beneficiar muito",2
"beneficiar o",1
"beneficiar tanto",1
"beneficiário direto",1
"beneficiários credenciados",1
"bergoli junto",1
"betânia e",1
"bets esses",1
"bets nós",1
"bets que",1
"bibo de",1
"bibo nunes",11
"bibo tem",1
"bicho com",1
"bilhão de",2
"bilhões acabou",1
"bilhões com",1
"bilhões das",1
"bilhões de",14
"bilhões e",2
"bilhões em",1
"bilhões para",2
"bilionário e",1
"billings e",1
"biodiversidade deputado",1
"biodiversidade e",1
"bisavô aqui",1
"bispo e",1
"blindagem da",1
"bloco e",1
"bloco está",1
"bloco libera",1
"bloco mdb",1
"bloco o",1
"bloco união",1
"boa a",1
"boa noite",3
"boa parte",1
"boa tarde",5
"boa vontade",1
"boas bandeiras",1
"boas sementes",1
"boas vindas",2
"bohn gass",2
"bola quando",1
"bolívia revogou",1
"bolsonaro a",1
"bolsonaro chegou",1
"bolsonaro de",1
"bolsonaro do",1
"bolsonaro e",1
"bolsonaro em",1
"bolsonaro foi",1
"bolsonaro já",1
"bolsonaro não",3
"bolsonaro que",2
"bolsonaro vai",2
"bom e",1
"bom é",4
"bom lembrar",1
"bom para",2
"bom retornar",1
"bom tem",1
"bom trabalhador",1
"bom trabalho",2
"bombeiros polícia",1
"bonavides lá",1
"bonita a",1
"bonita está",1
"bonito diante",1
"bonito que",1
"bonito sobre",1
"bons atos",1
"bons clientes",1
"borges lá",1
"botar na",1
"botar o",1
"botou a",1
"br além",1
"br desde",1
"br e",5
"br ela",1
"br por",1
"br quanto",1
"br um",1
"branca ao",1
"branco eu",1
"branco para",1
"brasil a",1
"brasil afora",1
"brasil assim",1
"brasil assumiu",1
"brasil até",1
"brasil atinge",1
"brasil com",4
"brasil como",1
"brasil cresceu",1
"brasil de",3
"brasil depois",1
"brasil destinado",1
"brasil dizendo",1
"brasil do",2
"brasil e",15
"brasil é",4
"brasil empresa",1
"brasil então",1
"brasil especialmente",1
"brasil está",4
"brasil foi",2
"brasil haveria",1
"brasil hoje",2
"brasil importa",2
"brasil injustiçado",1
"brasil inteiro",5
"brasil já",1
"brasil juntamente",1
"brasil levando",1
"brasil na",4
"brasil não",2
"brasil nesta",1
"brasil neste",1
"brasil no",1
"brasil nós",2
"brasil o",2
"brasil ocorrem",1
"brasil olha",1
"brasil os",2
"brasil para",2
"brasil parabéns",1
"brasil participativo",1
"brasil pois",1
"brasil poupa",1
"brasil precisa",2
"brasil progressistas",1
"brasil que",1
"brasil saiu",1
"brasil são",2
"brasil se",3
"brasil só",2
"brasil sobre",1
"brasil sr",1
"brasil tem",1
"brasil teve",1
"brasil todo",2
"brasil todos",1
"brasil trata",1
"brasil um",1
"brasil uma",1
"brasileira a",3
"brasileira aqui",1
"brasileira e",1
"brasileira entrega",1
"brasileira está",2
"brasileira hoje",1
"brasileira não",1
"brasileira no",1
"brasileira para",1
"brasileira principalmente",1
"brasileira qualquer",1
"brasileira que",2
"brasileira são",1
"brasileiras e",1
"brasileiras o",1
"brasileiro a",1
"brasileiro aqueles",1
"brasileiro de",1
"brasileiro deputado",1
"brasileiro e",2
"brasileiro em",1
"brasileiro espera",1
"brasileiro está",1
"brasileiro eu",1
"brasileiro haja",1
"brasileiro infelizmente",1
"brasileiro iniciamos",1
"brasileiro não",2
"brasileiro o",1
"brasileiro para",2
"brasileiro peço",1
"brasileiro pedir",1
"brasileiro porque",3
"brasileiro que",2
"brasileiro quero",1
"brasileiro seja",1
"brasileiro tem",2
"brasileiros de",1
"brasileiros e",2
"brasileiros eu",1
"brasileiros foi",1
"brasileiros há",1
"brasileiros hoje",1
"brasileiros que",1
"brasileiros tenha",1
"brasília buscar",1
"brasília muito",1
"brasília não",1
"brasília recrutando",1
"brasília se",1
"brasília tratando",1
"brasilzão de",1
"brazão de",1
"brazão e",7
"brazão essa",1
"brazão eu",1
"brazão falaram",1
"brazão foi",2
"brazão mas",1
"brazão não",4
"brazão o",2
"brazão pode",1
"brazão por",2
"brazão presidente",1
"brazão preso",2
"brazão que",3
"brazão quero",1
"brazão sair",1
"brazão também",1
"brazão tem",1
"brazão todos",1
"brazão veja",1
"breve esse",1
"breve possível",2
"breve vai",1
"breve vocês",1
"breves comunicações",2
"briga fervorosa",1
"brilhante presidente",1
"brilhou nesta",1
"brincando com",1
"brt e",1
"brunno gozzi",1
"bruno farias",2
"bruno reis",1
"brutal contra",1
"brutal de",1
"brutalmente assassinada",1
"busca ativa",1
"busca de",2
"buscamos fazer",1
"buscando atacar",1
"buscando recurso",1
"buscar as",1
"buscar recursos",1
"buscarmos a",1
"cá mas",1
"cá saísse",1
"cá também",1
"cabe análise",1
"cabe aos",1
"cabeça de",1
"cáceres mato",1
"cáceres na",1
"cáceres no",1
"cachorro e",1
"cada chuva",1
"cada dia",2
"cada estado",1
"cada líder",1
"cada momento",1
"cada partido",1
"cada policial",1
"cada que",1
"cada um",1
"cada vez",5
"cadastradas pela",1
"cadeia através",1
"cadeia da",1
"cadeia é",1
"cadeia nesse",1
"cadeia nós",1
"cadeia o",1
"cadeia os",1
"cadeia produtiva",3
"caí no",1
"caixa com",1
"caixa conversando",1
"caixa e",1
"caixa econômica",14
"caixa nós",1
"caixa porque",1
"caixa que",1
"cala ninguém",1
"calado e",1
"calado então",1
"calando a",1
"calar e",1
"calar é",1
"cálculo da",1
"cálculos já",1
"calero do",2
"calero e",1
"calero flávio",1
"calero o",1
"calero se",1
"calero também",1
"calero vamos",1
"calo aqui",1
"calor enfrentando",1
"câmara de",2
"câmara denegar",1
"câmara deveria",1
"câmara do",1
"câmara e",2
"câmara federal",13
"câmara hoje",1
"câmara municipal",1
"câmara no",2
"câmara o",1
"câmara seja",1
"câmara vote",1
"câmara_dos_deputados a",1
"câmara_dos_deputados de",1
"câmara_dos_deputados deram",1
"câmara_dos_deputados do",1
"câmara_dos_deputados e",1
"câmara_dos_deputados é",1
"câmara_dos_deputados mais",1
"câmara_dos_deputados mas",1
"câmara_dos_deputados nas",1
"câmara_dos_deputados que",1
"câmara_dos_deputados são",1
"câmara_dos_deputados usando",1
"câmara_dos_deputados vamos",1
"camila como",1
"camila é",1
"camila nunes",1
"caminha para",1
"caminhada de",1
"caminhada justamente",1
"caminhada pedindo",1
"caminhado juntos",1
"caminhando que",1
"caminhar nessa",1
"caminho para",1
"caminhões ônibus",1
"caminhonete carregando",1
"caminhos então",1
"camiseta de",1
"campanha gaúcha",1
"campesina todos",1
"campo da",1
"campo deputado",1
"campo do",1
"campo e",1
"campo não",1
"campo que",2
"campos é",1
"campos no",1
"canais de",3
"canais desta",1
"candidato a",1
"candidato ele",1
"candidatura e",1
"cantava jesus",1
"cantos do",1
"canudos a",1
"canziani que",1
"caos no",1
"caos que",1
"caótica e",1
"capacidade de",4
"capacidade do",1
"capacidade tem",1
"capacitada para",1
"capital privado",1
"capitanias hereditárias",1
"capitão alden",7
"capivara como",1
"capixaba nós",1
"captação e",1
"capturados e",1
"cara aqui",1
"cara é",1
"cara que",1
"caramba o",1
"caras deputadas",1
"caras esses",1
"caras foram",2
"carente que",1
"carentes com",1
"cargo para",1
"cargo que",1
"carinho a",1
"carinho de",1
"carinho desse",1
"carinho e",2
"carinho muito",1
"carinho nós",1
"carinho por",1
"carinho que",1
"carinhoso para",1
"carlos azeredo",1
"carlos joel",1
"carlos melles",5
"carlos seja",1
"carlos sinta",1
"cármen lúcia",1
"carnaval de",1
"carne para",1
"carneiro conosco",1
"carneiro pelo",1
"carneiro por",2
"carneiro que",1
"caro porque",1
"caroline de",1
"caros colegas",2
"carpinteiro pedreiro",1
"carrão de",1
"carrão lá",1
"carregando drogas",1
"carreira e",2
"carreira mais",1
"carreira menos",1
"carros que",1
"carta branca",1
"carteira de",5
"carteira que",1
"carvalho ele",1
"carvão no",1
"casa a",4
"casa acaba",1
"casa agora",2
"casa ainda",1
"casa alugada",1
"casa ao",1
"casa as",1
"casa através",1
"casa como",4
"casa confortável",1
"casa de",2
"casa do",7
"casa dos",1
"casa e",5
"casa é",3
"casa efetivamente",1
"casa em",5
"casa então",1
"casa especialmente",1
"casa esse",1
"casa está",1
"casa este",1
"casa eu",1
"casa foi",1
"casa hoje",2
"casa inclusive",1
"casa irá",1
"casa jorge",1
"casa legislativa",3
"casa muito",3
"casa na",2
"casa não",2
"casa no",1
"casa nós",2
"casa o",6
"casa ou",1
"casa para",7
"casa parabéns",1
"casa porque",1
"casa precisa",1
"casa prefeito",1
"casa presidencial",1
"casa presidente",1
"casa que",6
"casa quer",2
"casa sequer",1
"casa sintam",1
"casa tem",3
"casa tendo",1
"casa terá",1
"casa todas",1
"casa tramitando",1
"casa trata",1
"casa venho",1
"casa verde",1
"casado o",1
"casados eu",1
"casagrande junto",1
"casal abençoador",1
"casal bolsonaro",1
"casal que",1
"casas do",1
"casas para",3
"casas rurais",2
"caso absurdo",1
"caso contrário",1
"caso da",1
"caso das",1
"caso de",2
"caso desde",1
"caso desse",2
"caso do",3
"caso em",2
"caso eu",1
"caso idêntico",1
"caso marielle",1
"caso mas",1
"caso os",1
"caso qualquer",2
"caso que",2
"caso queira",1
"caso realmente",1
"caso simplesmente",1
"caso tão",1
"caso um",1
"casos como",1
"casos concretos",3
"casos futuros",1
"casos que",1
"casos semelhantes",1
"cassá lo",1
"cassação da",1
"cassação deste",2
"cassação mas",1
"cassação nem",1
"cassado e",1
"cassino como",1
"catarina acontecem",1
"catarina com",1
"catarina é",3
"catarina eminente",1
"catarina falo",1
"catarina mas",1
"catarina para",1
"catarina postos",1
"catarina tem",1
"catarina uma",1
"catarinense do",1
"catarinense muito",1
"catarinense presidente",1
"catarinense que",1
"catarinenses e",1
"catástrofe teve",1
"categoria de",2
"categoria muito",1
"categorias de",1
"categorias mas",1
"categorias que",1
"categorias são",1
"cativeiro mesmo",1
"causa da",1
"causados por",1
"causando um",1
"causou a",1
"cautelar assegurada",1
"cautelar essa",1
"cautelar foi",1
"cautelar inclusive",1
"cautelar nº",3
"ccj deputada",1
"ccj indicou",1
"ccj não",2
"ccj para",1
"ccjc inciso",1
"ccjc o",1
"ccjc votou",1
"ceará com",1
"ceará depois",1
"ceará está",1
"ceder me",1
"ceee equatorial",2
"célere dos",1
"célio silveira",1
"cenário gaúcho",1
"cenário presidente",1
"censura deputado",1
"censura está",1
"censura nós",1
"censurados censurados",1
"censurados e",1
"censurados esse",1
"censurados hoje",2
"centenária tem",1
"centenas de",2
"centrais no",1
"centro antigo",1
"centro cívico",1
"ceramista enfrentando",1
"ceramistas químicos",1
"cercadinho com",1
"cercear a",1
"cerrito piratini",1
"certa é",1
"certamente haverá",1
"certamente vão",1
"certeza de",1
